股票代码,股票名称,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
002783,凯龙股份,2025-12-12,8.83,8.84,8.95,8.8,63639,56578091.4,1.7,0.34,0.03,1.4
002783,凯龙股份,2025-12-15,8.84,9.02,9.08,8.79,82618,74221157.4,3.28,2.04,0.18,1.81
002783,凯龙股份,2025-12-16,9.02,8.85,9.04,8.82,72505,64538564.0,2.44,-1.88,-0.17,1.59
002783,凯龙股份,2025-12-17,8.86,8.88,8.94,8.7,85771,75574569.8,2.71,0.34,0.03,1.88
002783,凯龙股份,2025-12-18,8.84,8.93,9.03,8.82,80026,71746087.1,2.36,0.56,0.05,1.76
002783,凯龙股份,2025-12-19,8.95,9.13,9.14,8.93,89255,81053773.6,2.35,2.24,0.2,1.96
002783,凯龙股份,2025-12-22,9.86,9.63,10.04,9.51,591026,581851561.39,5.81,5.48,0.5,12.97
002783,凯龙股份,2025-12-23,9.37,9.54,9.61,9.37,356018,337806464.83,2.49,-0.93,-0.09,7.81
002783,凯龙股份,2025-12-24,9.54,9.69,9.79,9.43,242535,234078212.77,3.77,1.57,0.15,5.32
002783,凯龙股份,2025-12-25,9.66,9.5,9.69,9.48,159140,151592534.63,2.17,-1.96,-0.19,3.49
002783,凯龙股份,2025-12-26,9.47,9.6,9.66,9.41,161080,153904685.58,2.63,1.05,0.1,3.53
002783,凯龙股份,2025-12-29,9.7,9.68,9.8,9.6,183465,177688028.18,2.08,0.83,0.08,4.03
002783,凯龙股份,2025-12-30,9.58,9.56,9.68,9.45,119668,114558269.1,2.38,-1.24,-0.12,2.63
002783,凯龙股份,2025-12-31,9.56,9.57,9.65,9.42,108607,103428463.54,2.41,0.1,0.01,2.38
002783,凯龙股份,2026-01-05,9.56,9.5,9.61,9.43,121112,114723442.06,1.88,-0.73,-0.07,2.66
002783,凯龙股份,2026-01-06,9.5,9.6,9.68,9.5,132468,127332060.71,1.89,1.05,0.1,2.91
002783,凯龙股份,2026-01-07,9.56,9.7,9.76,9.48,174459,167690228.1,2.92,1.04,0.1,3.83
002783,凯龙股份,2026-01-08,9.7,9.75,9.82,9.62,133361,129376306.46,2.06,0.52,0.05,2.93
002783,凯龙股份,2026-01-09,9.75,9.86,10.02,9.75,179978,177590909.2,2.77,1.13,0.11,3.95
002783,凯龙股份,2026-01-12,9.89,9.81,9.92,9.74,160992,157490374.0,1.83,-0.51,-0.05,3.53
002783,凯龙股份,2026-01-13,9.8,9.68,9.88,9.65,144160,140524123.94,2.34,-1.33,-0.13,3.16
002783,凯龙股份,2026-01-14,9.73,9.58,9.76,9.5,151161,145789265.88,2.69,-1.03,-0.1,3.32
002783,凯龙股份,2026-01-15,9.58,9.8,9.89,9.54,176566,172874776.2,3.65,2.3,0.22,3.87
002783,凯龙股份,2026-01-16,9.79,9.69,9.86,9.62,109738,106400723.97,2.45,-1.12,-0.11,2.41
002783,凯龙股份,2026-01-19,9.69,9.92,9.92,9.64,158385,156215283.6,2.89,2.37,0.23,3.48
002783,凯龙股份,2026-01-20,9.9,9.9,9.93,9.81,106150,104735356.0,1.21,-0.2,-0.02,2.33
002783,凯龙股份,2026-01-21,9.89,10.09,10.13,9.78,216402,216035442.61,3.54,1.92,0.19,4.75
002783,凯龙股份,2026-01-22,10.05,10.4,10.4,10.02,300814,308805588.94,3.77,3.07,0.31,6.6
002783,凯龙股份,2026-01-23,10.68,11.04,11.38,10.68,734596,812612383.04,6.73,6.15,0.64,16.12
002783,凯龙股份,2026-01-26,11.04,10.79,11.1,10.69,333675,362475910.51,3.71,-2.26,-0.25,7.32
002783,凯龙股份,2026-01-27,10.7,10.4,10.78,10.2,282872,294559110.98,5.38,-3.61,-0.39,6.21
002783,凯龙股份,2026-01-28,10.4,10.36,10.48,10.29,157057,162838566.6,1.83,-0.38,-0.04,3.45
002783,凯龙股份,2026-01-29,10.25,10.23,10.45,10.16,197403,203295562.5,2.8,-1.25,-0.13,4.33
002783,凯龙股份,2026-01-30,10.18,10.25,10.31,9.92,202651,205415040.26,3.81,0.2,0.02,4.45
002783,凯龙股份,2026-02-02,10.15,9.64,10.15,9.62,223929,220512969.27,5.17,-5.95,-0.61,4.91
002783,凯龙股份,2026-02-03,9.77,9.86,9.93,9.62,153041,150023827.54,3.22,2.28,0.22,3.36
002783,凯龙股份,2026-02-04,9.89,10.04,10.18,9.83,164274,164751823.82,3.55,1.83,0.18,3.6
002783,凯龙股份,2026-02-05,10.0,9.83,10.07,9.8,105127,104119102.41,2.69,-2.09,-0.21,2.31
002783,凯龙股份,2026-02-06,9.75,9.94,10.05,9.73,109035,108573843.0,3.26,1.12,0.11,2.39
002783,凯龙股份,2026-02-09,10.09,10.03,10.11,9.95,82056,82236225.8,1.61,0.91,0.09,1.8
002783,凯龙股份,2026-02-10,10.03,10.0,10.07,9.92,79929,79959881.0,1.5,-0.3,-0.03,1.75
002783,凯龙股份,2026-02-11,10.0,10.13,10.18,9.97,104207,105446706.86,2.1,1.3,0.13,2.29
002783,凯龙股份,2026-02-12,10.08,9.94,10.1,9.83,113049,112486994.0,2.67,-1.88,-0.19,2.47
002783,凯龙股份,2026-02-13,9.9,9.77,9.98,9.75,102120,100674281.0,2.31,-1.71,-0.17,2.23
002783,凯龙股份,2026-02-24,9.85,10.08,10.12,9.85,138431,139096163.55,2.76,3.17,0.31,3.02
002783,凯龙股份,2026-02-25,10.08,10.12,10.26,10.04,127207,129196940.8,2.18,0.4,0.04,2.77
002783,凯龙股份,2026-02-26,10.17,10.26,10.3,10.11,106568,108781447.93,1.88,1.38,0.14,2.32
002783,凯龙股份,2026-02-27,10.25,10.34,10.35,10.17,110960,114118064.78,1.75,0.78,0.08,2.42
002783,凯龙股份,2026-03-02,10.28,10.32,10.45,10.17,148386,153020228.97,2.71,-0.19,-0.02,3.24
002783,凯龙股份,2026-03-03,10.33,9.97,10.48,9.96,185076,188082030.06,5.04,-3.39,-0.35,4.04
002783,凯龙股份,2026-03-04,9.81,9.95,10.15,9.76,140608,140197490.9,3.91,-0.2,-0.02,3.07
002783,凯龙股份,2026-03-05,10.11,10.03,10.14,9.86,127816,127876729.84,2.81,0.8,0.08,2.77
002783,凯龙股份,2026-03-06,9.97,10.34,10.38,9.93,163626,167708110.44,4.49,3.09,0.31,3.55
002783,凯龙股份,2026-03-09,10.3,10.34,10.46,10.15,200510,206855044.0,3.0,0.0,0.0,4.35
002783,凯龙股份,2026-03-10,10.34,10.25,10.42,10.22,145153,149330752.35,1.93,-0.87,-0.09,3.15
002783,凯龙股份,2026-03-11,10.25,10.31,10.32,10.12,129398,132196003.71,1.95,0.59,0.06,2.81
002783,凯龙股份,2026-03-12,10.3,10.17,10.46,10.16,241549,248598998.6,2.91,-1.36,-0.14,5.24
002783,凯龙股份,2026-03-13,10.2,10.19,10.46,10.17,229888,236820469.35,2.85,0.2,0.02,4.98
002783,凯龙股份,2026-03-16,10.15,9.89,10.24,9.82,189706,188925097.47,4.12,-2.94,-0.3,4.11
002783,凯龙股份,2026-03-17,9.92,9.68,10.09,9.65,146992,144813206.5,4.45,-2.12,-0.21,3.19
002783,凯龙股份,2026-03-18,9.66,9.81,9.82,9.51,128265,123572175.77,3.2,1.34,0.13,2.78
002783,凯龙股份,2026-03-19,9.72,9.35,9.76,9.3,192377,182115123.26,4.69,-4.69,-0.46,4.17
002783,凯龙股份,2026-03-20,9.4,9.12,9.48,9.1,157740,145464593.35,4.06,-2.46,-0.23,3.42
002783,凯龙股份,2026-03-23,8.91,8.67,9.13,8.6,171834,152136641.45,5.81,-4.93,-0.45,3.73
002783,凯龙股份,2026-03-24,8.84,8.89,8.89,8.6,121399,106369636.57,3.34,2.54,0.22,2.63
002783,凯龙股份,2026-03-25,8.94,9.19,9.34,8.89,170830,155951376.81,5.06,3.37,0.3,3.7
002783,凯龙股份,2026-03-26,9.25,9.22,9.58,9.21,229512,215395967.17,4.03,0.33,0.03,4.98
002783,凯龙股份,2026-03-27,9.12,9.32,9.4,9.09,145399,135275349.09,3.36,1.08,0.1,3.15
